canonical_structure,dataset,available,sex,donor,geometry_type,quality,license_class,priority
FMA:18886|left,bodyparts3d,True,male,TARO,reference_template,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,7
FMA:18886|left,bodyparts3d,True,male,TARO,reference_template,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,7
FMA:18886|left,bodyparts3d,True,male,TARO,reference_template,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,7
FMA:18919|left,bodyparts3d,True,male,TARO,reference_template,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,7
FMA:18907|left,bodyparts3d,True,male,TARO,reference_template,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,7
FMA:18916|left,bodyparts3d,True,male,TARO,reference_template,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,7
FMA:20736|left,bodyparts3d,True,male,TARO,reference_template,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,7
FMA:4785|left,bodyparts3d,True,male,TARO,reference_template,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,7
FMA:18910|left,bodyparts3d,True,male,TARO,reference_template,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,7
FMA:14760|left,bodyparts3d,True,male,TARO,reference_template,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,7
FMA:14345|left,bodyparts3d,True,male,TARO,reference_template,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,7
FMA:14831,bodyparts3d,True,male,TARO,reference_template,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,7
FMA:77168,bodyparts3d,True,male,TARO,reference_template,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,7
FMA:14810,bodyparts3d,True,male,TARO,reference_template,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,7
FMA:15406,bodyparts3d,True,male,TARO,reference_template,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,7
FMA:14773,bodyparts3d,True,male,TARO,reference_template,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,7
FMA:15398,bodyparts3d,True,male,TARO,reference_template,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,7
FMA:70480,bodyparts3d,True,male,TARO,reference_template,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,7
FMA:14817,bodyparts3d,True,male,TARO,reference_template,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,7
FMA:14784,bodyparts3d,True,male,TARO,reference_template,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,7
FMA:70486|right,bodyparts3d,True,male,TARO,reference_template,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,7
FMA:70486|right,bodyparts3d,True,male,TARO,reference_template,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,7
FMA:70486|right,bodyparts3d,True,male,TARO,reference_template,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,7
FMA:70486|right,bodyparts3d,True,male,TARO,reference_template,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,7
FMA:70486|right,bodyparts3d,True,male,TARO,reference_template,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,7
FMA:70486|right,bodyparts3d,True,male,TARO,reference_template,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,7
FMA:3941|right,bodyparts3d,True,male,TARO,reference_template,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,7
FMA:14765|right,bodyparts3d,True,male,TARO,reference_template,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,7
FMA:21387|right,bodyparts3d,True,male,TARO,reference_template,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,7
FMA:18806|right,bodyparts3d,True,male,TARO,reference_template,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,7
FMA:18885|right,bodyparts3d,True,male,TARO,reference_template,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,7
FMA:18809|right,bodyparts3d,True,male,TARO,reference_template,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,7
FMA:18887|right,bodyparts3d,True,male,TARO,reference_template,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,7
FMA:18887|right,bodyparts3d,True,male,TARO,reference_template,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,7
FMA:18887|right,bodyparts3d,True,male,TARO,reference_template,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,7
FMA:70489|right,bodyparts3d,True,male,TARO,reference_template,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,7
FMA:70489|right,bodyparts3d,True,male,TARO,reference_template,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,7
FMA:70489|right,bodyparts3d,True,male,TARO,reference_template,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,7
FMA:66363|right,bodyparts3d,True,male,TARO,reference_template,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,7
FMA:14335|right,bodyparts3d,True,male,TARO,reference_template,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,7
FMA:14335|right,bodyparts3d,True,male,TARO,reference_template,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,7
FMA:3953|right,bodyparts3d,True,male,TARO,reference_template,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,7
FMA:14343|right,bodyparts3d,True,male,TARO,reference_template,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,7
FMA:70492|right,bodyparts3d,True,male,TARO,reference_template,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,7
FMA:70492|right,bodyparts3d,True,male,TARO,reference_template,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,7
FMA:4751|right,bodyparts3d,True,male,TARO,reference_template,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,7
FMA:69265|right,bodyparts3d,True,male,TARO,reference_template,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,7
FMA:4754|right,bodyparts3d,True,male,TARO,reference_template,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,7
FMA:14755|right,bodyparts3d,True,male,TARO,reference_template,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,7
FMA:4755|right,bodyparts3d,True,male,TARO,reference_template,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,7
FMA:4843|right,bodyparts3d,True,male,TARO,reference_template,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,7
FMA:14811|right,bodyparts3d,True,male,TARO,reference_template,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,7
FMA:15407|right,bodyparts3d,True,male,TARO,reference_template,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,7
FMA:20818|right,bodyparts3d,True,male,TARO,reference_template,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,7
FMA:20818|right,bodyparts3d,True,male,TARO,reference_template,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,7
FMA:14776|right,bodyparts3d,True,male,TARO,reference_template,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,7
FMA:15400|right,bodyparts3d,True,male,TARO,reference_template,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,7
FMA:14781|right,bodyparts3d,True,male,TARO,reference_template,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,7
FMA:15397|right,bodyparts3d,True,male,TARO,reference_template,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,7
FMA:18903|right,bodyparts3d,True,male,TARO,reference_template,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,7
FMA:20688|right,bodyparts3d,True,male,TARO,reference_template,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,7
FMA:21163|right,bodyparts3d,True,male,TARO,reference_template,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,7
FMA:18912|right,bodyparts3d,True,male,TARO,reference_template,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,7
FMA:18887|right,bodyparts3d,True,male,TARO,reference_template,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,7
FMA:18887|right,bodyparts3d,True,male,TARO,reference_template,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,7
FMA:18887|right,bodyparts3d,True,male,TARO,reference_template,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,7
FMA:18918|right,bodyparts3d,True,male,TARO,reference_template,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,7
FMA:18906|right,bodyparts3d,True,male,TARO,reference_template,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,7
FMA:18915|right,bodyparts3d,True,male,TARO,reference_template,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,7
FMA:20735|right,bodyparts3d,True,male,TARO,reference_template,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,7
FMA:4771|right,bodyparts3d,True,male,TARO,reference_template,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,7
FMA:18909|right,bodyparts3d,True,male,TARO,reference_template,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,7
FMA:14759|right,bodyparts3d,True,male,TARO,reference_template,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,7
FMA:14341|right,bodyparts3d,True,male,TARO,reference_template,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,7
FMA:14746|right,bodyparts3d,True,male,TARO,reference_template,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,7
FMA:14746|right,bodyparts3d,True,male,TARO,reference_template,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,7
FMA:14746|right,bodyparts3d,True,male,TARO,reference_template,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,7
FMA:14746|right,bodyparts3d,True,male,TARO,reference_template,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,7
FMA:14746|right,bodyparts3d,True,male,TARO,reference_template,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,7
FMA:14746|right,bodyparts3d,True,male,TARO,reference_template,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,7
FMA:14746|right,bodyparts3d,True,male,TARO,reference_template,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,7
FMA:14746|right,bodyparts3d,True,male,TARO,reference_template,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,7
FMA:15370,bodyparts3d,True,male,TARO,reference_template,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,7
FMA:14735,bodyparts3d,True,male,TARO,reference_template,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,7
FMA:15370,bodyparts3d,True,male,TARO,reference_template,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,7
FMA:14735,bodyparts3d,True,male,TARO,reference_template,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,7
FMA:21385|right,bodyparts3d,True,male,TARO,reference_template,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,7
FMA:14830,bodyparts3d,True,male,TARO,reference_template,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,7
FMA:15395,bodyparts3d,True,male,TARO,reference_template,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,7
FMA:14773,bodyparts3d,True,male,TARO,reference_template,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,7
FMA:14331,bodyparts3d,True,male,TARO,reference_template,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,7
FMA:66358,bodyparts3d,True,male,TARO,reference_template,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,7
FMA:4720,bodyparts3d,True,male,TARO,reference_template,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,7
FMA:15398,bodyparts3d,True,male,TARO,reference_template,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,7
FMA:14332,bodyparts3d,True,male,TARO,reference_template,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,7
FMA:78121,bodyparts3d,True,male,TARO,reference_template,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,7
FMA:78121,bodyparts3d,True,male,TARO,reference_template,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,7
FMA:78121,bodyparts3d,True,male,TARO,reference_template,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,7
FMA:78121,bodyparts3d,True,male,TARO,reference_template,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,7
FMA:78121,bodyparts3d,True,male,TARO,reference_template,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,7
FMA:78121,bodyparts3d,True,male,TARO,reference_template,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,7
FMA:78121,bodyparts3d,True,male,TARO,reference_template,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,7
FMA:15398,bodyparts3d,True,male,TARO,reference_template,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,7
FMA:14832,bodyparts3d,True,male,TARO,reference_template,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,7
FMA:15393,bodyparts3d,True,male,TARO,reference_template,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,7
FMA:12858,bodyparts3d,True,male,TARO,reference_template,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,7
FMA:10951,bodyparts3d,True,male,TARO,reference_template,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,7
TCIA:003:label-1,tcia,True,female,Healthy-Total-Body-CTs-003,automatic_segmentation,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,3
TCIA:003:label-2,tcia,True,female,Healthy-Total-Body-CTs-003,automatic_segmentation,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,3
TCIA:003:label-3,tcia,True,female,Healthy-Total-Body-CTs-003,automatic_segmentation,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,3
TCIA:003:label-4,tcia,True,female,Healthy-Total-Body-CTs-003,automatic_segmentation,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,3
TCIA:003:label-5,tcia,True,female,Healthy-Total-Body-CTs-003,automatic_segmentation,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,3
TCIA:003:label-6,tcia,True,female,Healthy-Total-Body-CTs-003,automatic_segmentation,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,3
TCIA:003:label-7,tcia,True,female,Healthy-Total-Body-CTs-003,automatic_segmentation,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,3
TCIA:003:label-8,tcia,True,female,Healthy-Total-Body-CTs-003,automatic_segmentation,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,3
TCIA:003:label-9,tcia,True,female,Healthy-Total-Body-CTs-003,automatic_segmentation,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,3
TCIA:003:label-10,tcia,True,female,Healthy-Total-Body-CTs-003,automatic_segmentation,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,3
TCIA:003:label-11,tcia,True,female,Healthy-Total-Body-CTs-003,automatic_segmentation,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,3
TCIA:003:label-12,tcia,True,female,Healthy-Total-Body-CTs-003,automatic_segmentation,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,3
TCIA:003:label-13,tcia,True,female,Healthy-Total-Body-CTs-003,automatic_segmentation,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,3
TCIA:003:label-14,tcia,True,female,Healthy-Total-Body-CTs-003,automatic_segmentation,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,3
TCIA:003:label-15,tcia,True,female,Healthy-Total-Body-CTs-003,automatic_segmentation,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,3
TCIA:003:label-16,tcia,True,female,Healthy-Total-Body-CTs-003,automatic_segmentation,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,3
TCIA:003:label-17,tcia,True,female,Healthy-Total-Body-CTs-003,automatic_segmentation,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,3
TCIA:003:label-18,tcia,True,female,Healthy-Total-Body-CTs-003,automatic_segmentation,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,3
TCIA:003:label-19,tcia,True,female,Healthy-Total-Body-CTs-003,automatic_segmentation,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,3
TCIA:003:label-20,tcia,True,female,Healthy-Total-Body-CTs-003,automatic_segmentation,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,3
TCIA:003:label-21,tcia,True,female,Healthy-Total-Body-CTs-003,automatic_segmentation,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,3
TCIA:003:label-22,tcia,True,female,Healthy-Total-Body-CTs-003,automatic_segmentation,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,3
TCIA:003:label-23,tcia,True,female,Healthy-Total-Body-CTs-003,automatic_segmentation,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,3
TCIA:003:label-24,tcia,True,female,Healthy-Total-Body-CTs-003,automatic_segmentation,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,3
TCIA:003:label-25,tcia,True,female,Healthy-Total-Body-CTs-003,automatic_segmentation,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,3
TCIA:003:label-26,tcia,True,female,Healthy-Total-Body-CTs-003,automatic_segmentation,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,3
TCIA:003:label-27,tcia,True,female,Healthy-Total-Body-CTs-003,automatic_segmentation,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,3
