canonical_id,name,uberon,fma,ta2,system,laterality,scope
HRA:Allen_body_of_hippocampus_R|right,body of hippocampus (right),,,,nervous,right,direct-source-geometry
HRA:Allen_tail_of_hippocampus_R|right,tail of hippocampus (right),,,,nervous,right,direct-source-geometry
HRA:Allen_long_insular_gyri_R|right,long insular gyri (right),,,,nervous,right,direct-source-geometry
HRA:Allen_short_insular_gyri_R|right,short insular gyri (right),,,,nervous,right,direct-source-geometry
HRA:Allen_limen_insula_R|right,limen insula (right),,,,nervous,right,direct-source-geometry
HRA:Allen_pretectal_region_R|right,pretectal region (right),,,,nervous,right,direct-source-geometry
UBERON:0001947,red nucleus,UBERON:0001947,,,nervous,unspecified,direct-source-geometry
UBERON:0001946,inferior colliculus,UBERON:0001946,,,nervous,unspecified,direct-source-geometry
HRA:Allen_superior_cerebellar_peduncle_brachium_conjunctivum_R|right,superior cerebellar peduncle brachium conjunctivum (right),,,,nervous,right,direct-source-geometry
HRA:Allen_cerebral_aqueduct_R|right,cerebral aqueduct (right),,,,nervous,right,direct-source-geometry
HRA:Allen_paravermis_of_cerebellum_R|right,paravermis of cerebellum (right),,,,nervous,right,direct-source-geometry
HRA:Allen_lateral_hemisphere_of_cerebellum_R|right,lateral hemisphere of cerebellum (right),,,,nervous,right,direct-source-geometry
HRA:Allen_pyramidal_part_of_medulla_oblongata_R|right,pyramidal part of medulla oblongata (right),,,,nervous,right,direct-source-geometry
HRA:Allen_tegmentum_of_medulla_oblongata_R|right,tegmentum of medulla oblongata (right),,,,nervous,right,direct-source-geometry
HRA:Allen_inferior_olive_R|right,inferior olive (right),,,,nervous,right,direct-source-geometry
HRA:Allen_inferior_cerebellar_peduncle_R|right,inferior cerebellar peduncle (right),,,,nervous,right,direct-source-geometry
HRA:Allen_middle_cerebellar_peduncle_R|right,middle cerebellar peduncle (right),,,,nervous,right,direct-source-geometry
HRA:Allen_central_canal_of_medulla_oblongata_R|right,central canal of medulla oblongata (right),,,,nervous,right,direct-source-geometry
HRA:Allen_midline_nuclear_complex_R|right,midline nuclear complex (right),,,,sensory,right,direct-source-geometry
HRA:Allen_lateral_olfactory_gyrus_R|right,lateral olfactory gyrus (right),,,,nervous,right,direct-source-geometry
HRA:Allen_posteroventral_putamen_R|right,posteroventral putamen (right),,,,nervous,right,direct-source-geometry
HRA:Allen_atrium_of_lateral_ventricle_R|right,atrium of lateral ventricle (right),,,,nervous,right,direct-source-geometry
HRA:Allen_paracingulate_gyrus_R|right,paracingulate gyrus (right),,,,nervous,right,direct-source-geometry
HRA:Allen_rostral_gyrus_R|right,rostral gyrus (right),,,,nervous,right,direct-source-geometry
HRA:Allen_frontomarginal_gyrus_R|right,frontomarginal gyrus (right),,,,nervous,right,direct-source-geometry
HRA:Allen_frontal_pole_R|right,frontal pole (right),,,,nervous,right,direct-source-geometry
HRA:Allen_perirhinal_gyrus_rostral_part_of_FuGt_R|right,perirhinal gyrus rostral part of FuGt (right),,,,nervous,right,direct-source-geometry
UBERON:0001898,hypothalamus,UBERON:0001898,,,nervous,unspecified,direct-source-geometry
HRA:Allen_subthalamic_nucleus_R|right,subthalamic nucleus (right),,,,nervous,right,direct-source-geometry
HRA:Allen_mammillary_region_of_HTH_R|right,mammillary region of HTH (right),,,,nervous,right,direct-source-geometry
HRA:Allen_midbrain_tegmentum_R|right,midbrain tegmentum (right),,,,nervous,right,direct-source-geometry
HRA:Allen_tuberal_region_of_HTH_R|right,tuberal region of HTH (right),,,,nervous,right,direct-source-geometry
HRA:Allen_preoptic_region_of_HTH_R|right,preoptic region of HTH (right),,,,sensory,right,direct-source-geometry
HRA:Allen_midbrain_tegmentum_L|left,midbrain tegmentum (left),,,,nervous,left,direct-source-geometry
HRA:Allen_mammillary_region_of_HTH_L|left,mammillary region of HTH (left),,,,nervous,left,direct-source-geometry
HRA:Allen_subthalamic_nucleus_L|left,subthalamic nucleus (left),,,,nervous,left,direct-source-geometry
UBERON:0006469,C1 segment of cervical spinal cord,UBERON:0006469,,,nervous,unspecified,direct-source-geometry
UBERON:0006489,C2 segment of cervical spinal cord,UBERON:0006489,,,nervous,unspecified,direct-source-geometry
UBERON:0006488,C3 segment of cervical spinal cord,UBERON:0006488,,,nervous,unspecified,direct-source-geometry
UBERON:0006490,C4 segment of cervical spinal cord,UBERON:0006490,,,nervous,unspecified,direct-source-geometry
UBERON:0006491,C5 segment of cervical spinal cord,UBERON:0006491,,,nervous,unspecified,direct-source-geometry
UBERON:0006492,C6 segment of cervical spinal cord,UBERON:0006492,,,nervous,unspecified,direct-source-geometry
UBERON:0006493,C7 segment of cervical spinal cord,UBERON:0006493,,,nervous,unspecified,direct-source-geometry
UBERON:0006470,C8 segment of cervical spinal cord,UBERON:0006470,,,nervous,unspecified,direct-source-geometry
UBERON:0006457,first thoracic spinal cord segment,UBERON:0006457,,,nervous,unspecified,direct-source-geometry
UBERON:0006458,second thoracic spinal cord segment,UBERON:0006458,,,nervous,unspecified,direct-source-geometry
UBERON:0006459,third thoracic spinal cord segment,UBERON:0006459,,,nervous,unspecified,direct-source-geometry
UBERON:0006452,fourth thoracic spinal cord segment,UBERON:0006452,,,nervous,unspecified,direct-source-geometry
UBERON:0006453,fifth thoracic spinal cord segment,UBERON:0006453,,,nervous,unspecified,direct-source-geometry
UBERON:0006455,seventh thoracic spinal cord segment,UBERON:0006455,,,nervous,unspecified,direct-source-geometry
UBERON:0006456,eighth thoracic spinal cord segment,UBERON:0006456,,,nervous,unspecified,direct-source-geometry
UBERON:0006454,sixth thoracic spinal cord segment,UBERON:0006454,,,nervous,unspecified,direct-source-geometry
UBERON:0006465,ninth thoracic spinal cord segment,UBERON:0006465,,,nervous,unspecified,direct-source-geometry
UBERON:0006466,tenth thoracic spinal cord segment,UBERON:0006466,,,nervous,unspecified,direct-source-geometry
UBERON:0006467,eleventh thoracic spinal cord segment,UBERON:0006467,,,nervous,unspecified,direct-source-geometry
UBERON:0006468,twelfth thoracic spinal cord segment,UBERON:0006468,,,nervous,unspecified,direct-source-geometry
UBERON:0006448,first lumbar spinal cord segment,UBERON:0006448,,,nervous,unspecified,direct-source-geometry
UBERON:0006450,second lumbar spinal cord segment,UBERON:0006450,,,nervous,unspecified,direct-source-geometry
UBERON:0006449,third lumbar spinal cord segment,UBERON:0006449,,,nervous,unspecified,direct-source-geometry
UBERON:0006451,fourth lumbar spinal cord segment,UBERON:0006451,,,nervous,unspecified,direct-source-geometry
UBERON:0006447,fifth lumbar spinal cord segment,UBERON:0006447,,,nervous,unspecified,direct-source-geometry
UBERON:0006460,first sacral spinal cord segment,UBERON:0006460,,,nervous,unspecified,direct-source-geometry
UBERON:0006461,second sacral spinal cord segment,UBERON:0006461,,,nervous,unspecified,direct-source-geometry
UBERON:0006462,third sacral spinal cord segment,UBERON:0006462,,,nervous,unspecified,direct-source-geometry
UBERON:0006463,fourth sacral spinal cord segment,UBERON:0006463,,,nervous,unspecified,direct-source-geometry
UBERON:0001602|left,Left medial rectus extraocular muscle,UBERON:0001602,FMA:49037,,muscular,left,direct-source-geometry
UBERON:0006322|left,Left inferior rectus extraocular muscle,UBERON:0006322,FMA:49036,,muscular,left,direct-source-geometry
UBERON:0006323|left,Left superior rectus extraocular muscle,UBERON:0006323,FMA:49035,,muscular,left,direct-source-geometry
UBERON:0006320|left,Left inferior oblique extraocular muscle,UBERON:0006320,FMA:49040,,muscular,left,direct-source-geometry
UBERON:0001603|left,Left lateral rectus extra-ocular muscle,UBERON:0001603,FMA:49038,,muscular,left,direct-source-geometry
UBERON:0006321|left,Left superior oblique extraocular muscle,UBERON:0006321,FMA:49039,,muscular,left,direct-source-geometry
UBERON:0001602|right,Right medial rectus extraocular muscle,UBERON:0001602,FMA:49037,,muscular,right,direct-source-geometry
UBERON:0006322|right,Right inferior rectus extraocular muscle,UBERON:0006322,FMA:49036,,muscular,right,direct-source-geometry
UBERON:0006323|right,Right superior rectus extraocular muscle,UBERON:0006323,FMA:49035,,muscular,right,direct-source-geometry
UBERON:0006320|right,Right inferior oblique extraocular muscle,UBERON:0006320,FMA:49040,,muscular,right,direct-source-geometry
UBERON:0001603|right,Right lateral rectus extra-ocular muscle,UBERON:0001603,FMA:49038,,muscular,right,direct-source-geometry
UBERON:0006321|right,Right superior oblique extraocular muscle,UBERON:0006321,FMA:49039,,muscular,right,direct-source-geometry
UBERON:0001378|left,Left rectus femoris,UBERON:0001378,FMA:22430,,muscular,left,direct-source-geometry
UBERON:0014848|left,Left tendon of quadriceps femoris,UBERON:0014848,FMA:46900,,muscular,left,direct-source-geometry
UBERON:0001378|right,Right rectus femoris,UBERON:0001378,FMA:22430,,muscular,right,direct-source-geometry
UBERON:0014848|right,Right tendon of quadriceps femoris,UBERON:0014848,FMA:46900,,muscular,right,direct-source-geometry
HRA:VH_F_basal_plate,basal plate,,,,pregnancy,unspecified,direct-source-geometry
UBERON:0004027,chorionic plate,UBERON:0004027,,,pregnancy,unspecified,direct-source-geometry
HRA:VH_F_placenta_vessels,placenta vessels,,,,pregnancy,unspecified,direct-source-geometry
UBERON:0000305,amnion,UBERON:0000305,,,pregnancy,unspecified,direct-source-geometry
UBERON:0002331,umbilical cord,UBERON:0002331,,,pregnancy,unspecified,direct-source-geometry
UBERON:0001310,umbilical artery,UBERON:0001310,,,pregnancy,unspecified,direct-source-geometry
UBERON:0002066,umbilical vein,UBERON:0002066,,,pregnancy,unspecified,direct-source-geometry
UBERON:0000996,vagina,UBERON:0000996,,,reproductive,unspecified,direct-source-geometry
HRA:VH_F_cervicovaginal_junction,cervicovaginal junction,,,,reproductive,unspecified,direct-source-geometry
UBERON:0012648|right,Right ampulla of fallopian tube,UBERON:0012648,FMA:18305,,reproductive,right,direct-source-geometry
UBERON:0016632|right,Right isthmus of fallopian tube,UBERON:0016632,FMA:18306,,reproductive,right,direct-source-geometry
UBERON:8410010|right,Right fimbria of fallopian tube,UBERON:8410010,FMA:18308,,reproductive,right,direct-source-geometry
UBERON:0003984|right,Right uterine tube infundibulum,UBERON:0003984,FMA:18307,,reproductive,right,direct-source-geometry
UBERON:0003984|left,Left uterine tube infundibulum,UBERON:0003984,FMA:18307,,reproductive,left,direct-source-geometry
UBERON:8410010|left,Left fimbria of fallopian tube,UBERON:8410010,FMA:18308,,reproductive,left,direct-source-geometry
UBERON:0016632|left,Left isthmus of fallopian tube,UBERON:0016632,FMA:18306,,reproductive,left,direct-source-geometry
UBERON:0012648|left,Left ampulla of fallopian tube,UBERON:0012648,FMA:18305,,reproductive,left,direct-source-geometry
FMA:14729,Uterovesical pouch,,FMA:14729,,reproductive,unspecified,direct-source-geometry
UBERON:0006589|right,Right round ligament of uterus,UBERON:0006589,FMA:20420,,reproductive,right,direct-source-geometry
UBERON:0006589|left,Left round ligament of uterus,UBERON:0006589,FMA:20420,,reproductive,left,direct-source-geometry
FMA:19111|right,Right uterosacral ligament,,FMA:19111,,reproductive,right,direct-source-geometry
FMA:19111|left,Left uterosacral ligament,,FMA:19111,,reproductive,left,direct-source-geometry
FMA:77064,Cardinal ligament,,FMA:77064,,reproductive,unspecified,direct-source-geometry
UBERON:0006649|right,Right suspensory ligament of ovary,UBERON:0006649,FMA:19822,,reproductive,right,direct-source-geometry
UBERON:0006649|left,Left suspensory ligament of ovary,UBERON:0006649,FMA:19822,,reproductive,left,direct-source-geometry
UBERON:0008847|left,Left ovarian ligament,UBERON:0008847,FMA:55422,,reproductive,left,direct-source-geometry
UBERON:0008847|right,Right ovarian ligament,UBERON:0008847,FMA:55422,,reproductive,right,direct-source-geometry
UBERON:0012332,broad ligament of uterus,UBERON:0012332,,,reproductive,unspecified,direct-source-geometry
UBERON:0012331|left,Left mesosalpinx,UBERON:0012331,FMA:19808,,reproductive,left,direct-source-geometry
UBERON:0012331|right,Right mesosalpinx,UBERON:0012331,FMA:19808,,reproductive,right,direct-source-geometry
UBERON:0001342|right,Right mesovarium,UBERON:0001342,FMA:19815,,reproductive,right,direct-source-geometry
UBERON:0001342|left,Left mesovarium,UBERON:0001342,FMA:19815,,reproductive,left,direct-source-geometry
UBERON:0000992|left,Left ovary,UBERON:0000992,FMA:7209,,reproductive,left,direct-source-geometry
UBERON:0000992|right,Right ovary,UBERON:0000992,FMA:7209,,reproductive,right,direct-source-geometry
FMA:77049,Abdominal ostium of uterine tube,,FMA:77049,,reproductive,unspecified,direct-source-geometry
UBERON:0009853,body of uterus,UBERON:0009853,,,reproductive,unspecified,direct-source-geometry
FMA:17561,Fundus of uterus,,FMA:17561,,reproductive,unspecified,direct-source-geometry
HRA:VH_F_cornua,cornua,,,,reproductive,unspecified,direct-source-geometry
FMA:17752,Lower uterine segment,,FMA:17752,,reproductive,unspecified,direct-source-geometry
FMA:224878,Posterior wall of uterus,,FMA:224878,,reproductive,unspecified,direct-source-geometry
FMA:224876,Anterior wall of uterus,,FMA:224876,,reproductive,unspecified,direct-source-geometry
UBERON:0000002,uterine cervix,UBERON:0000002,,,reproductive,unspecified,direct-source-geometry
UBERON:0013759,internal cervical os,UBERON:0013759,,,reproductive,unspecified,direct-source-geometry
UBERON:0013760,external cervical os,UBERON:0013760,,,reproductive,unspecified,direct-source-geometry
UBERON:0002373|left,Left palatine tonsil,UBERON:0002373,FMA:9610,,digestive,left,direct-source-geometry
UBERON:0002373|right,Right palatine tonsil,UBERON:0002373,FMA:9610,,digestive,right,direct-source-geometry
UBERON:0022277,hepatic flexure of colon,UBERON:0022277,,,digestive,unspecified,direct-source-geometry
UBERON:0001157,transverse colon,UBERON:0001157,,,digestive,unspecified,direct-source-geometry
UBERON:0001156,ascending colon,UBERON:0001156,,,digestive,unspecified,direct-source-geometry
UBERON:0001154,vermiform appendix,UBERON:0001154,,,digestive,unspecified,direct-source-geometry
UBERON:0001158,descending colon,UBERON:0001158,,,digestive,unspecified,direct-source-geometry
UBERON:0000569,ileocecal valve,UBERON:0000569,,,digestive,unspecified,direct-source-geometry
UBERON:0001153,caecum,UBERON:0001153,,,digestive,unspecified,direct-source-geometry
UBERON:0001052,rectum,UBERON:0001052,,,digestive,unspecified,direct-source-geometry
UBERON:0001159,sigmoid colon,UBERON:0001159,,,digestive,unspecified,direct-source-geometry
UBERON:0022276,splenic flexure of colon,UBERON:0022276,,,digestive,unspecified,direct-source-geometry
FMA:7206,superior part of duodenum,,FMA:7206,,digestive,unspecified,direct-source-geometry
UBERON:0013644,duodenal ampulla,UBERON:0013644,,,digestive,unspecified,direct-source-geometry
FMA:14928,descending part of duodenum,,FMA:14928,,digestive,unspecified,direct-source-geometry
FMA:15077,Sphincter of hepatopancreatic ampulla,,FMA:15077,,digestive,unspecified,direct-source-geometry
FMA:14930,ascending part of duodenum,,FMA:14930,,digestive,unspecified,direct-source-geometry
FMA:14929,horizontal part of duodenum,,FMA:14929,,digestive,unspecified,direct-source-geometry
UBERON:0002115,jejunum,UBERON:0002115,,,digestive,unspecified,direct-source-geometry
UBERON:0002116,ileum,UBERON:0002116,,,digestive,unspecified,direct-source-geometry
FMA:14966,distal part of ileum,,FMA:14966,,digestive,unspecified,direct-source-geometry
UBERON:0001176|right,right hepatic duct,UBERON:0001176,,,digestive,right,direct-source-geometry
UBERON:0001177|left,left hepatic duct,UBERON:0001177,,,digestive,left,direct-source-geometry
UBERON:0001175,common hepatic duct,UBERON:0001175,,,digestive,unspecified,direct-source-geometry
UBERON:0004913,hepatopancreatic ampulla,UBERON:0004913,,,digestive,unspecified,direct-source-geometry
UBERON:0005429,dorsal pancreatic duct,UBERON:0005429,,,digestive,unspecified,direct-source-geometry
UBERON:0001174,common bile duct,UBERON:0001174,,,digestive,unspecified,direct-source-geometry
UBERON:0001064,Ventral pancreatic duct,UBERON:0001064,,,digestive,unspecified,direct-source-geometry
UBERON:0001152,cystic duct,UBERON:0001152,,,digestive,unspecified,direct-source-geometry
